,business_id,cool,date,funny,review_id,stars,useful,user_id,fear_score,happy_score,sad_score,anger_score,neutral_score,surprise_score,disgust_score,fear_normalized,happy_normalized,sad_normalized,anger_normalized,neutral_normalized,surprise_normalized,disgust_normalized
49458,a2QjILnq4jT0kcuFoBQHeQ,0,2013-08-17 00:51:36,0,PqO7xaOUr3CO3PjX5Jc78A,5,1,aPgXOZhMGfgraQYBKFlHVw,0.09367078584150001,0.40160334650350005,0.15851037059050002,0.19678663818349995,0.04862068409000001,0.1193243576835,0.07115883033690001,0.08596213063920215,0.3685533224381221,0.14546572938360125,0.18059204422821076,0.04461943561127093,0.10950453688927494,0.06530280081031789
31205,z2LzzuzC8BjQcojQjd4tDQ,2,2016-10-01 17:44:15,3,SyWCnd2oaGREvueN792K-g,5,1,BvDI3EUPf1yJQJh-P7Uqjg,0.6066854694805,0.6649596437155,0.7702763160942998,0.8175148348437998,0.12261963322399998,0.7849520459935,0.19838889023300002,0.15299489431731714,0.16769056707860341,0.19424949088840449,0.20616217472105833,0.03092241164502961,0.19795043949836588,0.05003002185122098
46689,JLPRHZC0QDT731abIbawTg,0,2016-06-12 20:28:46,0,AlgbnDrdpUzKoibFv7eAGA,5,0,Wtlp5DrjYlm36t1eukrsiw,0.21703489112730004,0.47667892613339996,0.21715677529340005,0.22463159641730002,0.15871453263000002,0.4522347290672999,0.12488274804330005,0.11597869118016471,0.25472677539986605,0.1160438234083813,0.12003820406419613,0.0848135692380548,0.2416643319929511,0.06673460471638588
80904,H_YBTOS23PRhrjWtP7TeJw,0,2015-06-10 01:33:45,0,2zfG0RpzI7rzeUSu929Znw,4,0,HWLr60IBXAy9HD23W3Xmfg,2.0947712021247,1.9766960076283004,2.1194212139857997,1.9583120045814,0.628351264182,2.0103015402569997,1.0189920764188005,0.17742005991188337,0.16741948893763556,0.17950783282798471,0.1658624258470732,0.053219234073775316,0.1702657642761103,0.08630519412553762
87501,77h11eWv6HKJAgojLx8G4w,0,2018-07-18 20:14:41,0,wbBDz9YuGZMB4JUOpwGy6A,4,0,yuPbp3lKkum_b1rlGuvB0g,0.4818235159261999,1.1733651411850003,0.7908958184623001,0.5970099300623,0.20157410978,0.5397776574623,0.33813214254499996,0.11687431482469006,0.28461924829791324,0.19184494700887939,0.14481469711049716,0.048895155981848806,0.13093205663138568,0.08201958014478554
81241,HhVmDybpU7L50Kb5A0jXTg,0,2018-03-05 21:55:14,1,2rOMcZrgCRzzMngHOqgn_w,2,0,jNABKdjH9KXdl92rEVTmEg,0.5798148473539,1.0161749373243996,0.8731640573432,0.8107868688496,0.28153494110000005,0.4719477043331999,0.3139954321466,0.13336990880524383,0.23374213223347867,0.20084654822369474,0.18649845075967597,0.06475910299875169,0.10855814157746865,0.07222571540168665
18800,sk0stgY4NDJYOX1MbNJ3Pg,0,2017-01-28 03:59:12,0,-vcJYytwT4KKE4LtPUb0LQ,4,0,4DY1zLS6qBpBM6EmLOdjwA,0.6594028115413999,1.1153490416062002,0.6681688476334,0.8760399544281,0.37043147641600005,1.0038752981314998,0.4984179684043,0.12701131924807815,0.2148337112262813,0.12869979522836492,0.16873902928294304,0.07135090977338909,0.193362120610604,0.09600311463033938
99942,nKmdxqz9nlVRAF-1xnDNLg,0,2018-08-15 20:22:50,0,B18c3EKXyTc0vGijGGqVcA,5,0,Wr4uW7dG61pNx9EoHM1_EA,0.37001048768549993,0.3612793879914,0.2855613785494,0.3614192928314,0.091071789206,0.27773625967739995,0.12535124337740003,0.19760980086718283,0.19294682257514828,0.1525084532157074,0.19302154091014925,0.04863829196353066,0.1483293279381226,0.06694576253015898
63308,9Q1ZtzTPFWG4fJiFSko5Xg,0,2016-12-04 19:19:29,0,4n9aLHb1SbLcd9JBkUk3Sg,5,0,ypSE8yZvSKuGhVOOVUdntQ,0.28957550588149994,0.2389931599815,0.21802536418150004,0.30607829858149993,0.09318230313,0.4446195249815,0.14411547461150004,0.16694179455938257,0.1377808074383759,0.1256927634301264,0.17645574091404034,0.05372008539998686,0.2563254829534043,0.08308332530468351
8346,H199XZknFNHInBW7qap1-g,0,2017-05-13 16:01:14,0,Ltaq6UjneAu_r9rh2zqx9A,4,0,VmhdNN6BhH9u49BBIw298g,0.44033243350429996,0.8747615380282001,0.7018431254143999,0.4657666441312,0.18372725319,0.46334066183320005,0.18900966756739998,0.13267895367614663,0.2635791432805845,0.2114761585552607,0.1403426736222334,0.05535985510093848,0.13961168773874102,0.05695152802609542
72555,t__RBC6SNPNlW9VJ6CVhcA,0,2017-12-18 15:16:24,0,UUrIrnpYOl5n3BV8GAf3Aw,5,0,zwVrTTzvrHpagZXNvvsY7Q,0.284389670149,0.279761770149,0.19094609524900003,0.256096474344,0.050991840870000006,0.18406079864900002,0.11179568837899999,0.2094114905224596,0.20600371753098232,0.14060393401274612,0.18857768069362646,0.037548049461417196,0.13553391785168165,0.0823212099270868
98682,hDD6-yk1yuuRIvfdtHsISg,1,2017-07-19 23:27:50,2,Sb1HwER0okw6aKzRrW9jnw,3,4,NxtYkOpXHSy7LWRKJf3z0w,1.0252243023929999,1.0624646630540002,1.0965496194020001,1.0826888774780001,0.3933534781550001,1.3541390991000002,0.40874438514070005,0.15961358523641725,0.16541140671482477,0.17071797433386426,0.16856004391087057,0.061239826998821044,0.21082117933770014,0.06363598346750188
40181,d_L-rfS1vT3JMzgCUGtiow,1,2016-08-13 12:51:54,0,DlhHYfUcTN5Zk1VaxyfYQw,5,1,0jKm6zWS1c3u1Hhmk6SOsA,1.9032174088315001,1.4896934284970997,1.7439674702236003,1.3874108849596998,0.757371271724,2.1355502298831013,0.8499543064498,0.18536932139749018,0.14509296659930673,0.16985871661037735,0.13513086474044564,0.07376634851802243,0.20799804325388677,0.08278373888047116
67851,pDxFt767RbIzkX_ZqgMGNA,0,2018-04-15 19:29:19,0,OW5G8XbgpBx69Hr36Xc2iA,1,0,s7TM3Eo7wp5ZssL06zERXA,0.8219226706255998,1.1639877858832999,1.0017266703897998,1.1400214711965004,0.25080909833000004,1.1887606084000004,0.6995141663936998,0.13115628644394145,0.18574048498547932,0.15984806699659398,0.18191611932870166,0.04002224432899297,0.1896935471434464,0.11162325077284405
31617,fnaDx7UD4MiodQlgYHDwsQ,2,2010-01-11 16:35:07,1,TAdJHijfPUf9225PMkU_-Q,3,4,6k2VpCFOJrXoqcEevwGgxA,5.4329999356607,7.2482262546511995,5.440159569065702,4.772490174756299,2.121865004627997,5.566880648651497,2.964001211430498,0.1619537074786537,0.2160642607189953,0.16216713085208634,0.14226440030561796,0.06325122553621469,0.16594459245666143,0.08835468265177039
21352,mnqJVQhLcPHtpVx_6kbJuw,0,2017-11-07 03:33:28,0,OrLkw6pJNrw7ky55pzGOow,5,0,QmFRM8RoGHP0k0C-5R1tDQ,0.8263860577744998,1.3368671845498004,1.2299813886636999,0.9768425771658997,0.3091609083399999,1.6292962452066997,0.4125322460768,0.12295460021453035,0.1989069983330951,0.18300389810754225,0.1453404101122178,0.04599878655900373,0.24241632173698904,0.06137898493662168
71732,fYaSaFxc79Db1EBhfLYgIw,1,2012-05-01 20:55:34,0,kK7WIKDeGfz_2IRaK7MJWw,1,1,95xNN814w_jnS_SQMY2qcg,0.9035217151668997,0.8352928058892997,0.7156472264523996,1.1964596457458,0.29326098621,1.0038005325083004,0.37731849453899996,0.16966583601485669,0.15685362050454385,0.134386238791539,0.22467454035236148,0.055069368627924956,0.18849647294721533,0.07085392276155872
235,cLx7rt6JTTMU6aO4kBPLnA,0,2016-09-30 19:39:51,0,g6DFfe58tG9wnPaEnGexfQ,5,0,lxHVzV6O2ZU4gm8tA3wVZw,0.1084525077963,0.1685112097963,0.1486432919324,0.1419461462963,0.05742777354,0.1488141039324,0.0336412079963,0.13431711663453566,0.2086990912459889,0.18409291573898165,0.1757985820273807,0.07112360159639423,0.184304464331013,0.041664228425705975
82273,NgQmlTGtYUQHJbzUBBHvfA,0,2016-09-07 22:38:25,0,DV0cAc1zeOwF5ZQC3hS3Ag,2,0,ytPmec1HDiXlQTX1gRCZag,0.1775556594679,0.39957852906790003,0.43154261846790004,0.11485630896789999,0.0505001912,0.232922055604,0.1256163799679,0.11585471303943827,0.2607241918427931,0.2815806963107537,0.07494351211401853,0.03295127385658187,0.15198117589395174,0.08196443694246286
52834,3saG51hM2M14G5f-QwhGhg,0,2018-09-14 18:18:23,0,uuVOk2vwJvHet6SAnaTzLg,5,0,-wVid-zJv1UOLli27L6qJQ,0.33486310346049997,0.5154633686605,0.2454891219605,0.1846439955605,0.02369302965,0.3441672482605,0.035895197210499996,0.19882443190687252,0.3060555504133525,0.1457587733874384,0.10963207693815684,0.014067698446417854,0.20434875299546776,0.0213127159122942
9778,KUivmYvpQYn31QbpoSLlWQ,0,2015-08-30 18:01:08,0,VHeAGiMkKnLXekpGrBkSPg,5,1,xQoNAb2HX2iW2m0xOEHBbA,0.17036159722210004,0.4310264320082,0.24842418711840003,0.23197095729630002,0.10446736558,0.3454936207871,0.09472173705129999,0.1047434179405111,0.2650079739061375,0.1527386387669931,0.14262269975357358,0.06422966861378208,0.2124198370287948,0.05823776399020785
11890,qrK73viBBJY_hx3bgRQw7w,0,2018-07-17 04:04:27,0,PFH8rvz5kax3XZmpELnrnQ,5,0,U5lxirnTyVyIyocOiZDOnA,0.07736980790150001,0.099468545088,0.08880389571350002,0.2383362387015,0.031334364499999996,0.0694547732015,0.10079031038800002,0.10965762556030093,0.14097856474161344,0.12586336464534767,0.33779825399402197,0.04441076051119895,0.09843950398328505,0.14285192656423198
64926,W-LDsxo_4WaFuuyeuJs-Gg,0,2018-04-29 00:00:27,0,UAovsKF--b-s2UD6amDoSw,5,0,dxl5EGox00H7s-x6bQXxUg,0.5175935042194001,0.8008417226263999,0.5610274299095,0.5137065864014,0.136487219197,0.5447863201954002,0.20771706764839995,0.1576990542335269,0.24399839105283375,0.17093239071696673,0.15651479813528532,0.041584574008114515,0.16598409128751554,0.06328670056575728
87365,Ny5Naxr3SiYfQqAF1rIQ0Q,0,2018-04-16 19:26:45,0,jN2vHb03JZ588FSGdHWUSg,5,0,Cwi321p5ek11mpLXkJFogw,0.0998914295303,0.1917352823664,0.1307595545643,0.1022730553633,0.03100295157,0.2384327546314,0.05337489152949999,0.11787017712997844,0.2262443515010344,0.15429403633928385,0.12068045484962896,0.03658295221412944,0.281346569511922,0.06298145845402293
27998,U-C7FKpKMdt9VOTXcmS4Hw,0,2016-02-12 22:02:25,0,NQ8Q261ZfPrSddiyfmsM2A,5,18,APIUJS8icFPV30zlprhp6Q,0.3117926520943,0.7051496819745,0.3207259499225,0.25051849357750006,0.13940116369000005,0.4065405453413,0.2132526702053,0.13282574548678117,0.30039845890820427,0.13663138983316309,0.10672254603868248,0.0593858237661386,0.1731889787743587,0.09084705719267168
97851,PVfmGP0oFguycy0RLldNUg,0,2018-06-27 14:40:50,0,Vf84DTHVzbxU47uCff64vg,5,0,Aye89hSfgw6tA2tzQbckaA,1.2765458739682,1.5260563809695997,1.0058390509124995,1.4251041341948003,0.3550644094059999,1.3876094313186,0.45586077510969986,0.17176158819203582,0.2053336844457644,0.1353374887447285,0.19175037452232813,0.04777456738038151,0.18670539349490517,0.06133690321985642
10018,htVvtLIFftBLqzRISjReDw,0,2018-04-15 17:16:34,1,pW50Z9LP7ee71VrE5Kbcng,2,1,BBZYPLRadpUKoeP82sIqWw,0.8128973310804997,1.4210951600708002,1.5321406945365001,1.6859315569520004,0.38129984368000003,0.8796484798398,0.8233787971595997,0.10786293306177434,0.18856439339194833,0.20329896883330456,0.22370540008113077,0.05059448216007001,0.11672010901147364,0.10925371346029833
85393,OVTZNSkSfbl3gVB9XQIJfw,2,2007-06-25 02:44:53,2,mSSId6bmddVbDvfyfDdG0g,2,5,MuhUC0v3qBBTj6D2DO0H_w,0.7911036421190001,1.3968571345729002,1.1327496421765,0.8785654505264998,0.25804387386999994,1.1207778022825,0.4296418028511,0.13168075314883407,0.2325096102821545,0.1885484000697301,0.14623894273320986,0.04295190901362713,0.18655566383406244,0.07151472091838185
39669,91EhRceds781OLo3M4BDrA,0,2014-06-13 04:04:38,0,fgrAxLPkyywvSx4rZhmfSQ,5,2,msbNF-OYhHH6FJ_oQy1-cA,0.27374084235100005,0.4035930010235,0.17135080202600003,0.3851779196582,0.133437875092,0.36308369919949984,0.12372471556100001,0.1476401138077249,0.21767492235121735,0.09241679719727494,0.20774288340079555,0.07196873837183138,0.19582652778867682,0.06673001708247903
8134,CLthP1yn32xlBswIbsLIjQ,0,2011-03-20 17:23:08,0,c4CXoGJcuo-ONDq2wnXYiw,4,0,KLB3wIYUwKDPMbijIE92vg,0.3201290023373,0.4838562904493,0.4916002932237999,0.5298441448372999,0.12084686593999999,0.3863478063094999,0.13738886859380003,0.12960618714333302,0.1958921824408038,0.19902738939019735,0.2145106469304768,0.04892559377110829,0.156415275471375,0.05562272485270576
27471,fnaDx7UD4MiodQlgYHDwsQ,0,2018-07-08 01:56:43,0,eltQb37DLW3aac7QG4flmg,4,0,KeZmamihtz5Lxzgltm8whA,0.235962451546,0.46132147096279996,0.448297576604,0.20790147946280002,0.16517844917000002,0.205887987204,0.11344895273279999,0.12838012029550047,0.25099122995658435,0.24390531813653074,0.11311298373183577,0.08986865933851705,0.11201750274871666,0.06172418579231491
45297,F2F6rJ_SPo-lUhJ_AmufLA,0,2009-03-03 00:57:53,0,l0RxPfuyBoAInQ8qkGTfcA,4,1,yMI4vNI5CWoJWmqjxJRD1A,1.5064051607579,1.7064569539764007,1.7820748749107003,1.6636287314009999,0.545577547157,1.7774167607546998,1.0839615840933003,0.14965992013813653,0.16953487554622115,0.17704744407880996,0.16527993236276312,0.05420261046875123,0.17658466486725266,0.10769055253806525
79234,LPMZ9N1sAjs2nDx7DmiZ2w,0,2016-07-04 20:28:11,0,chql1vM-x8B7GTyrZzIWCw,1,2,9ktB1WEZx6ytMsRxRIMiJg,0.5884190389664999,0.3786566730980999,0.4590519969386999,0.6896428617134001,0.21949059263000004,0.4638408161869,0.47800435233669986,0.17955445425863836,0.11554604420845696,0.1400784565561262,0.21044262586371715,0.06697695173800877,0.14153975160219417,0.14586171577285828
86135,Wxxvi3LZbHNIDwJ-ZimtnA,0,2012-09-14 04:23:14,0,hsHgA4LOvDr2zsp4v6hz0w,5,0,AXwXOmzNHLkoB3BZSVXTXg,0.1341192537534,0.5974244660134,0.16794316602739998,0.10349701605250003,0.06516358458,0.1471456082184,0.04786263415259998,0.10617792461825568,0.47296184658248125,0.13295523441694085,0.08193527820279992,0.05158792625041108,0.11649047291932603,0.03789131700978526
13342,9OHxN88qy_BSmY_8yqWQ5w,2,2015-07-28 19:00:39,1,r8nM4F7qC2i837pFu9g81w,4,1,IL1-dyCe_zSqhmt0ExL_Jg,0.24762899998970003,0.47378314314529996,0.38029793958140007,0.2677928138403,0.08335510953,0.36303148701750004,0.11584352592529999,0.12819007468956994,0.2452632628205154,0.19686878871722202,0.1386282737843549,0.04315042954117825,0.1879304662918101,0.059968704155349384
52086,GbSLC3OriOFLmYFQ48NvTA,0,2016-03-19 14:51:42,0,gnnn3Qp8afrLlUSOFOLglQ,4,0,JLv2Dmfj73-I0d9N41tz1A,0.6103185227928001,0.4563978922582,0.5782846286072998,0.6483271114882,0.2551140572300001,0.5161595637919999,0.4206520439347,0.1751145122551586,0.13095112029593467,0.16592324647109247,0.18602005620038392,0.07319812857200915,0.1480981272625694,0.12069480894285178
65078,7EZ4Eu7YJ1ltRCC5jXFJrQ,0,2008-05-15 05:34:05,1,JUQoQRAzFPWc2TOZdMI65Q,2,1,dPTtL27RZ8O_E0VYB9lRQw,1.6490850996564004,2.1409599767747007,2.8934139972284005,1.5273640495116998,0.5552385882830001,2.0305827534570007,0.7581318483278998,0.1427189116388978,0.18528787738812874,0.25040848206756,0.1321846488505099,0.04805273362555925,0.1757353581246244,0.06561198830472002
34705,xDvl_i1g1HCJ4EmIRmwfqg,0,2016-06-01 00:19:46,0,gnMIU8j7rFw48A3uEomg8A,5,0,VSyIBfP3krFlFDhXAI6ctg,0.7593274407759998,1.031297340198,0.9323186701589997,0.791516919701,0.38494029838000005,0.9881430511829999,0.4037624485656,0.14350472577640913,0.19490411389295842,0.17619820898434005,0.14958819135128273,0.07274957942104313,0.18674841705044123,0.07630676352352536
87186,d8lmIZIqmBC9oPM8y1dc7Q,0,2014-04-03 15:55:20,0,k9GFuDB5ph-sClOxj75Smg,4,1,JN6bNW3ZxH-jHv8Oloo2ww,1.3027885014386,1.4627971389024998,1.2208711630025002,0.9721017702024999,0.34442182576999997,1.4186579775469002,0.4754439423825,0.18101620123961246,0.20324863243412938,0.16963418074819092,0.13506886917258568,0.04785575744340064,0.1971157080909454,0.06606065087113562
27840,5eU50HUUu4ynPgopsZyf7A,0,2017-12-16 12:44:24,0,pio3atPB2GsD8xFNFdQnrg,5,3,HZc-l7hEkl0SIqCH8swQtw,0.9057742607927995,1.5580675599899,1.2100762442919,1.1337337028698002,0.39939363041399994,1.3113593964712,0.5577015030428,0.12800461477877206,0.22018713320606423,0.17100877139956733,0.16021999319183267,0.05644257075873594,0.18532217313715194,0.0788147435278758
1857,UDTPXopmom7HcMawaP0RgA,1,2012-11-06 04:38:19,0,PsdYwIdSH7_-Sw_F726jLA,5,4,XJeGubH0A7eKMbJvfWDk3A,0.6429066582633003,0.9342077270401999,0.6078037156682001,0.7358221052105999,0.21869793254500006,0.6627857214021,0.3036788140732,0.15658107589901848,0.2275279764690552,0.14803169093291785,0.17921080054667946,0.05326427582394485,0.16142265757208152,0.07396152275630277
4066,0gbi6kYiAOnFwfZ_2_dXSA,0,2017-11-06 16:54:49,0,VqvcsR7hj5hz_LM0wAe3EQ,5,1,00uMIC0f2OG68_CLhU70Ig,1.627030099218301,2.471233777702901,1.8406614597462008,1.624711970856901,0.6214738375300002,1.7884549315801002,1.0131015384515998,0.1480913190624057,0.22493023947585367,0.1675359193736555,0.14788032438753113,0.056566181785334305,0.16278411200174459,0.09221190391347515
68099,PqcOSnCsJTT9Yd2xWKIMWw,1,2012-12-06 17:21:38,0,-AQwVaxdfalhIPSRMaub4w,4,1,8A3PEWoGTFwFbarPyF3a-Q,0.09877049482840002,0.2491166677284,0.13513663842839999,0.0690913726284,0.062196291675,0.19652370672839997,0.026087243639499998,0.11801630949378063,0.2976580183158167,0.1614685374658007,0.08255409502230053,0.07431548075601714,0.23481711452816395,0.03117044441812041
55835,ALwAlxItASeEs2vYAeLXHA,0,2015-11-19 14:54:12,0,AUPkgcCqfLNES_3OIWdjng,5,0,TXf7D2AXlwuxs3j3YuGNxA,0.08697869948050001,0.0104976130905,0.0444947995505,0.054025357860499994,0.008929872629999999,0.09313283089049999,0.0257722580905,0.26859251757197294,0.032416906039231176,0.13740111431314753,0.16683172968953955,0.027575682156830598,0.2875966376468107,0.07958541258246749
94650,6fPQJq4f_yiq1NHn0fd11Q,0,2016-07-05 17:00:08,0,kWgZZ2dLAggQjXHJJE-tag,5,0,ixkOvYHStwP-yDUcYTGVIA,0.24047823,0.2261277197,0.2581733966,0.16172862500000001,0.057800861,0.267579782,0.077115731,0.18656122524089055,0.1754282059052109,0.20028900409944952,0.1254678664115439,0.044841478782251545,0.20758640804870523,0.059825811511948206
93843,OjJ4fJhnDnmVTX69xBKkDA,0,2015-07-17 17:46:36,0,W5Zbygav6SdQVDebJdUOdw,5,1,O3ibZdVp28V231iMMvNDtw,0.2895286315634,0.2321324043684,0.2228962622734,0.2584020126895,0.04539369727,0.31327266037339996,0.42109404797339994,0.1624083858397896,0.13021250745049612,0.12503157967511164,0.14494819925767796,0.02546317115896843,0.1757273773728295,0.23620877924512682
90985,-heQCpfvoVEEgDynXPITRQ,0,2015-07-29 18:54:25,0,cuDrLT9dm2Uu7F217IS0tA,5,0,DO9qe9Pr0m17yaAHAISacw,0.16132039466050002,0.1052917126605,0.07826409376049999,0.15234302396049998,0.0210774981,0.0933692106605,0.0594714154605,0.24036867391995356,0.15688549113847503,0.11661412354184222,0.22699232001883568,0.031405640176553964,0.13912086812488098,0.08861288307945862
4200,-iFvYhgysvjkxckCr42NRw,0,2018-10-04 10:58:35,0,xAlJ0_VzQtTYQduGKW7U6w,4,0,hRYTM_Z3Bp5oNtrxwl5ImA,0.34339932807099993,0.397656327792,0.31966760607100003,0.21567163211199997,0.09740562590000001,0.26053100778500005,0.11141024668500002,0.19670682864072306,0.22778645365522474,0.18311276659340864,0.12354154278295153,0.055796124792044315,0.14923799819830458,0.06381828533734314
74913,3uIXuw878fNjxZ2Li1diFg,0,2015-04-30 17:18:16,0,FL5j-SsM2rLoQWRqU9ridg,4,0,odD303vl06bhbAd5NBg-bg,1.7941996183493996,2.7346471109828996,2.364661330790499,2.1959420032951003,0.7466143828320002,2.9810193801245988,1.0369590518317,0.12950729502734948,0.19738982584533318,0.17068384669938833,0.1585055007119646,0.05389144449715107,0.21517324627412857,0.07484884094468489
70132,kPorLswaS8h4xy-notLk9Q,0,2011-03-22 20:43:29,0,WPFIeAKQEN0t6Cuh4vRCyA,5,1,GLA5fJpiUS6FC9U3GhaJwg,0.06157200450189999,0.07728272767410001,0.0758504791979,0.031522358007099995,0.05667126146,0.1989712373752,0.019908563073300002,0.11800407454351615,0.14811401433421484,0.14536907924045597,0.060413278959310895,0.10861169481001015,0.3813326676170534,0.038155190495438425
65536,5nyKUHibR4GCs6ojVljFdA,0,2017-08-17 09:40:29,0,NvIl1KuVxg1vy1vxO6aIDg,4,0,SjaEabj6q9cVmfbJW556HQ,0.6051501263615,0.9768121294096999,0.9938773077906998,0.6269624807307,0.27301906156999994,0.8619332381827998,0.39618746582169995,0.12783218524151843,0.20634223415541372,0.2099470901224707,0.13243983680236693,0.057672669529003934,0.1820751654332223,0.08369081871600416
71235,l-D0uS-tgmhkFpHKBXvPQA,0,2010-03-19 16:47:59,0,U-31LrhLXMn2ixuRO9TiPQ,5,1,ZVxMe6HSF0JP6IW6UubptQ,2.3813444514572004,2.5087390652184003,3.0676569942308998,2.540254827325701,0.773569153853,3.455931170053801,1.2703878864818003,0.1488537183196648,0.15681693503980293,0.19175392700588612,0.15878693075901903,0.04835446835839047,0.216024273432828,0.07940974708440868
90271,iez68v6laiJAC0EHibZ8sA,0,2017-09-22 23:59:26,0,V83wpveTG467j_OxbbsmWg,5,0,Z_ZkQgFtL2skSyZ9_9NUaQ,0.2418878048319,0.33589946499519996,0.3176642922780001,0.14802364367370002,0.07056209363,0.4202170339899,0.06966197751520001,0.15081073942946188,0.20942455831988316,0.19805540358710935,0.09228888232289201,0.04399362557127075,0.26199436412643207,0.043432426642950654
64014,8yiLVWzJyyTEhYE0fVNvlA,0,2015-11-07 05:35:40,0,nFGckDMfepg1bVBFDxd3og,5,0,KPphHRQol1Uk2PpXLqjo0g,2.0788271546522,3.178650433449001,2.642023917068101,1.9962880726612995,0.7149992258000002,3.2857408259836998,1.2722372497905001,0.1370465490820286,0.2095523293831335,0.1741752601297654,0.1316051653065968,0.0471362788738471,0.21661225675798818,0.08387216046664044
37244,4jUj7xHIhdHpTrb0ZXSToA,0,2016-07-14 23:30:53,0,r1N9_ZtCsDRj6A0vOOqlSw,5,0,njbdG_mTeOZ378gMqMyjXA,0.050105627641,0.148143507427,0.063812553995,0.10512958848199999,0.0048929757599999995,0.19737571400300002,0.018081871125999998,0.08528010154059606,0.25214120550436564,0.10860937863605132,0.1789312379220624,0.008327876314376955,0.3359347387567732,0.03077546132577447
53792,LW21U6m6axC2lCLYc0fFSA,1,2011-09-28 01:59:31,0,Q5rR-IzXkNMVbHNZ72l6yw,4,1,qUUYtGlMkF3TYDzk5loLvQ,0.8407725482437001,1.4939680781805003,0.9036150866007,1.0027400046396,0.34734924343,1.3824840382868997,0.39098494246349996,0.13215717092832652,0.2348299728410445,0.14203510057834254,0.157616090661675,0.05459823043901026,0.2173063092214654,0.061457125330135746
20784,q3k7khvpgLM-JbpwqVSxKw,0,2011-03-21 15:15:46,1,bJHVreLKghmnoYhW4UZyOA,1,1,vhSUiNqfwmtWtUoNOPRzJQ,0.4476262182999,0.49762344255059987,0.5301095988018001,0.4500640443235998,0.17597922721000006,0.7920321342289001,0.2148878475706001,0.14400893614799828,0.1600938900232253,0.17054523672727073,0.14479322607078315,0.05661549806200135,0.2548101527174508,0.06913306025127047
58712,vx4YAA02Qz6khRD1fZ1MFA,0,2016-07-05 19:56:06,0,u02q0Ecm3lSPDZHu7vWMdg,3,0,7Td5JzT5guWNvdzLuZ0NAA,0.15867899566050003,0.2369847946605,0.25837340966050004,0.1592443486605,0.02426140221,0.1402417616605,0.03745208006049999,0.15629752272703445,0.2334280991332963,0.25449571129675336,0.15685439084306002,0.02389728424687239,0.13813699689219647,0.036889994860787145
889,YF4QJ_j-PM7cMZja6K1MwQ,1,2017-07-18 18:49:04,1,ms2vpymhegH4-_VkL5myEw,5,1,ZLM43lnHg_0e89NkN7PdTA,2.5279905621061003,4.480538922846399,2.397650788861602,3.0921310991401008,1.0094622434450002,3.1386888399176,1.4653674336878013,0.13957676156737897,0.24738190177675418,0.13238037257542906,0.1707243894139354,0.05573496712234987,0.17329496019890028,0.08090664734525226
15102,DURzhNhnGVmAwR6qgjFVgg,0,2013-07-13 20:24:23,1,qahAwHDqkfQ4vpMijzb80Q,5,1,kCIKNFd2pHX_Rg-6kaeWzw,0.8117797876839997,0.8152100676839998,0.540650790384,0.8729135172839997,0.36128823072000005,0.8251254406839998,0.391186322084,0.17578014075974713,0.1765229223741621,0.11707075425800383,0.1890178386641441,0.07823217209187645,0.1786699648209788,0.0847062070310877
33340,IkilcGqiN3_sQk-VvnoAeg,1,2014-10-28 00:11:54,0,BpwTjN1dpzlHHgwJZA-s_A,5,1,y94FS7iXvZp9QISUc0F__Q,1.7154437616697005,1.8943290170918,2.1704700232699,1.8886123703466002,0.6899312978440001,2.049737180692699,0.9127256192983999,0.15152424619632202,0.1673250868237568,0.19171647681855572,0.16682013842020557,0.0609412690575811,0.1810522082651853,0.08062057441839365
78962,6nKR80xEGHYf2UxAe_Cu_g,1,2015-10-18 02:20:52,1,f2W7loJq_w2lnJjnjs2ZoQ,5,2,gHTS5HJCfSXKRl-Yqzn8RA,0.7054710271992,1.0026600755413997,0.7177351798334001,0.7124113182435,0.28149032601999996,0.9752695845713998,0.3149899560975999,0.14978066095497275,0.21287775548201007,0.15238449983251814,0.1512541748765326,0.05976405190032186,0.20706239853155464,0.06687645842208992
71849,fqBnZxSkG287OOyU9LvTig,1,2015-05-27 15:58:41,0,fGi1Uv28QwpPJYV5Oe8_XQ,5,1,FREeRQtjdJU83AFtdETBBw,0.7257987099209998,1.3626954578662995,0.5427895620242001,0.4868757935882,0.2836874904700001,0.6490462796481999,0.35008379639540005,0.1649176296746635,0.30963475383443656,0.12333387584957711,0.11062902251958588,0.06446011525944771,0.14747776832007692,0.07954683454221224
33825,2_ngZCEtgrzZzUF-pwTVcA,0,2018-02-24 02:47:36,0,1Ax-NQntC5D6O5nCds38gw,5,0,pAFndeCHq8FWPbwII8Ncxg,0.08259008780000002,0.421450644,0.0835107553,0.08872788130000002,0.02591779373,0.1154528573,0.026224683420000002,0.0978700836997131,0.4994232468121675,0.09896108393575602,0.10514343065426805,0.030712845926614926,0.13681279567936278,0.031076513292117827
62053,R4pI7oeAhg1aaGbn9Pv0Sg,0,2018-07-08 11:12:21,0,XeoK2v9PTmJHzCgFbcZlWA,4,0,W30LSAdFOnDwXVXl8jCSIw,1.4588681850905005,2.4058387744133,1.5735579327936005,1.0783628508624,0.4366467393399999,1.3873459564438997,0.5875267586853001,0.16340100054330697,0.2694667461410365,0.17624686264261885,0.12078237813426453,0.04890675855523058,0.15539013030747634,0.06580612367606647
